lake_name,Value,Variable,LakeVarID,Variable_Name,MEAN_JAN,MEAN_FEB,MEAN_MAR,MEAN_APRIL,MEAN_MAY,MEAN_JUNE,MEAN_JULY,MEAN_AUG,MEAN_SEPT,MEAN_OCT,MEAN_NOV,MEAN_DEC,STD_JAN,STD_FEB,STD_MAR,STD_APRIL,STD_MAY,STD_JUNE,STD_JULY,STD_AUG,STD_SEPT,STD_OCT,STD_NOV,STD_DEC
Halls pond,64,var10@SFC,64 var10@SFC,Lake Bottom Temp,273.413951526988626,273.627729936079561,274.828369140625000,280.509832208806813,286.579833984375000,291.446755149147748,295.302800958806813,294.147083629261374,290.608997691761374,284.568159623579561,277.217262961647748,274.305686257102252,0.314390745839629,0.583278377185613,1.327921430520808,1.305057317854990,0.961625061136852,0.629461055189848,0.862994461979484,1.150142069302025,0.806462829352812,1.176091167735864,1.216784412535838,1.065022322673472
Weatherhead Hollow,65,var10@SFC,65 var10@SFC,Lake Bottom Temp,273.179354580965935,273.168745561079561,273.415815873579561,276.763960404829561,283.089333274147748,287.225119850852252,288.579967151988626,289.094970703125000,288.154363458806813,284.115744850852252,277.029141512784065,273.486705433238626,0.057527141792561,0.055945438713044,0.368207887139787,1.250027178634386,1.177400329479167,2.003931996045219,2.191271229575777,2.383616063800181,1.705153745426974,1.097049351373530,1.101072768337826,0.521649897642131
Norton Reservoir,66,var10@SFC,66 var10@SFC,Lake Bottom Temp,273.670121626420439,273.828235973011374,275.162531072443187,280.733243075284065,286.463489879261374,291.589821555397748,295.597634055397748,294.739235617897748,291.170920632102252,285.589333274147748,278.491677024147748,274.823086825284065,0.471801326475360,0.764749910580298,1.365448402344328,1.140224207146247,0.919416823079975,0.654049983485751,0.873314568480823,1.112361553403886,0.852306892981772,1.102325438192801,1.197366969368433,1.189015581591468
Fort Peck Trout pond,67,var10@SFC,67 var10@SFC,Lake Bottom Temp,276.206609552556813,276.206609552556813,276.200927734375000,276.395263671875000,277.874400745738626,278.927756569602252,279.522438742897748,279.777321555397748,279.971968217329561,280.037886186079561,278.206964666193187,276.349276455965935,0.449067187056556,0.449092284373514,0.453179909180431,0.442005735513122,0.561455926760476,0.482505944945194,0.560669216688155,0.546743892009861,0.539675004682444,0.512640878068795,0.673680314376035,0.417458471797523
Tschida Lake,68,var10@SFC,68 var10@SFC,Lake Bottom Temp,275.578061830439879,275.578088626073054,275.562380420553666,275.801360137227675,277.737062892003905,279.110467429880657,280.259268597379673,280.666461104021835,280.946513065258387,280.889222215252630,277.950639931457090,275.693361753376337,0.872388851651356,0.872327355051963,0.867037181421161,0.849227506720356,0.715170468054004,0.489504285006164,0.506136059030597,0.506799978135684,0.495503334374077,0.464564246872005,1.042287467854250,0.798049296939010
Lake Oahe,69,var10@SFC,69 var10@SFC,Lake Bottom Temp,275.647463354241722,275.645675447817609,275.660808224267896,276.275500499647535,278.397189398524063,279.860863163824376,280.943652735263584,281.329268281413931,281.516542814089803,281.193614041877709,278.613077199228997,275.922288867270368,0.485668738472597,0.487819167929269,0.508410491922925,0.848305515905136,0.671349624976709,0.670917962218118,0.808996072772813,0.809857520075935,0.733379457066642,0.572488953281017,0.970742719090328,0.482304684830787
Lake Francis Case,70,var10@SFC,70 var10@SFC,Lake Bottom Temp,273.186941248594167,273.186794362208161,273.812492016719375,278.298330745969565,284.557798622967084,287.876512919372601,289.470538564706317,289.657982291726853,288.994382063030002,283.981792363478291,276.745130983269405,273.353820482017852,0.079604158719526,0.079659468183009,0.888083409702457,2.417744836622918,1.260795110189465,2.529593111581425,3.419719593625561,3.107739223008988,2.094014279134237,1.489478200231707,1.770506194080140,0.220345913111391
willow creek,71,var10@SFC,71 var10@SFC,Lake Bottom Temp,276.936146129261374,276.936323686079561,276.935968572443187,276.911110617897748,276.988481001420439,277.429620916193187,277.798717151988626,277.907204367897748,277.967218572443187,278.013028231534065,277.563898259943187,276.980091441761374,0.068616062218718,0.068564985573829,0.068731003565073,0.086387117287554,0.177952705851238,0.129245494131326,0.106068986503809,0.157963510861388,0.157055808826204,0.155513040629412,0.213000579282002,0.064600950065744
Nelson,72,var10@SFC,72 var10@SFC,Lake Bottom Temp,275.425321250683567,275.425312120575029,275.426313490036989,276.136562426159060,279.253595383293032,281.208951646202479,282.305084229016927,282.542174366465815,282.058240830352247,280.723165280735202,277.114149687801046,275.413749242599806,0.658378138458359,0.658337704442069,0.654879267917181,0.697803025613003,0.462832025347054,0.387805780960944,0.413705923827424,0.503286694038785,0.588044596824680,0.688634960350393,0.919047829964019,0.476126075935083
freeman lake,75,var10@SFC,75 var10@SFC,Lake Bottom Temp,275.414928089488626,275.409823330965935,275.422207919034065,276.577126242897748,278.841863458806813,280.019731001420439,280.768088600852252,281.176114169034065,281.482133345170439,281.574462890625000,279.186057350852252,275.800625887784065,0.820594404678305,0.828006030955929,0.791376953299787,1.075558455734271,0.765992659091727,0.652856564524601,0.705221126233336,0.664605321902287,0.636225110154828,0.593342362790732,0.916940076299124,0.719074276178373
Eureka Reservoir,76,var10@SFC,76 var10@SFC,Lake Bottom Temp,276.496169127697158,276.496157920209100,276.475728916911862,276.443497149437292,276.951232393330145,277.666851180941080,278.097754357487361,278.237063548130550,278.334139296471847,278.404423295034405,277.621425955448558,276.594959096870411,0.424240303214306,0.424450142707393,0.418343238264279,0.381455369864462,0.330187685376558,0.170821249221362,0.169981939296820,0.190853906333466,0.189664385543565,0.189394028247829,0.421059222863206,0.422162249892085
Cottonwood Reservoir,77,var10@SFC,77 var10@SFC,Lake Bottom Temp,276.943869850852252,276.943869850852252,276.943869850852252,276.930286754261374,277.004372336647748,277.519908558238626,277.787353515625000,277.886874112215935,277.979336825284065,278.037886186079561,277.517067649147748,276.959761186079561,0.079893958849115,0.079858954796461,0.079858954796461,0.083164095783841,0.122961477815957,0.173979691809752,0.152267472527156,0.161421462869414,0.163487679069742,0.174851234734556,0.313168269869875,0.079218054430766
owens lake,78,var10@SFC,78 var10@SFC,Lake Bottom Temp,275.460275304304673,275.460367165622586,275.423008794805185,275.769917572228564,277.930286785560781,279.174626665115511,280.105068406009764,280.475508720001869,280.758945543641005,280.808964016059917,278.165004575383591,275.566600359851293,1.123479447614722,1.123413941005634,1.099985972979899,1.181794795397348,0.779894384261544,0.572917759605902,0.497225834006101,0.493624443203263,0.470644821114820,0.474163017387994,1.068994851800705,0.988466131163456
Roosevelt Lake,79,var10@SFC,79 var10@SFC,Lake Bottom Temp,274.320556640625000,274.318115234375000,274.534912109375000,276.663862748579561,280.452259410511374,282.383278586647748,283.673362038352252,284.040993430397748,284.032337535511374,282.550892223011374,278.484264026988626,274.820068359375000,0.660684211316964,0.658948856101011,0.668396313528574,1.378738388458857,0.535492833472092,0.554260924664270,0.822495877935647,0.759498226091453,0.646734228582860,0.571440614114034,1.216772651130145,0.740545502534537
lake montclair,82,var10@SFC,82 var10@SFC,Lake Bottom Temp,274.856378728693187,275.162220348011374,278.151123046875000,284.149169921875000,289.035577947443187,294.046408913352252,296.684370561079561,296.325084339488626,293.416748046875000,287.805730646306813,280.649569424715935,276.587690873579561,1.048092681753923,1.497755381030583,2.012953425312178,1.177205763506067,1.476365058659502,0.854288895349565,1.956195622629832,1.588735120593396,1.020389096330967,1.377465792130768,1.271098601192335,1.360499435433632
Monroe,83,var10@SFC,83 var10@SFC,Lake Bottom Temp,274.107075882785807,274.394080313826180,277.949063303233117,284.019216224048250,290.086562679353563,294.928882837935760,296.978620361308003,296.003879138776483,293.172367782123104,286.682215158141105,278.794573537074086,275.379301123593279,0.987499170299027,1.390913111548332,2.101535966291258,1.340841089752954,1.449730442724236,0.868082493887900,1.033669488229250,1.038473485361832,1.101962122945784,1.437161028180887,1.847464060349626,1.542501325302744
Marrowbone Lake,84,var10@SFC,84 var10@SFC,Lake Bottom Temp,277.722150552073401,276.781553546167913,278.693058832100576,281.713105347253872,282.914902265938508,283.753714302525395,284.198403237722516,284.548015661494674,284.845206687148391,285.011578017337911,283.678570432358242,280.381700847339630,1.526582131740012,1.569645689540401,1.789271730313846,1.172146855317163,1.058363141639371,1.165216853964911,1.178932564359565,1.154583284880456,1.137298026553045,1.066675384959464,0.940901669787231,1.041502114444404
Hickory Nut Upper Lake_Big Mirror Lake,98,var10@SFC,98 var10@SFC,Lake Bottom Temp,276.708651455965935,276.374800248579561,278.050892223011374,280.493985262784065,282.299116654829561,283.172385475852252,283.472900390625000,283.686590021306813,283.773548473011374,282.978670987215935,280.330943714488626,278.335071910511374,0.784754403283061,0.891567879902884,0.993393229502745,0.545873058759385,0.562416858676322,0.887547589237148,0.886847410694861,0.857957090113367,0.709362280793382,0.606142762063219,0.557491549989205,0.512417872160821
Lake Hamilton,99,var10@SFC,99 var10@SFC,Lake Bottom Temp,278.401272801050766,278.399779966857295,280.955019621866029,284.380491966990917,285.709915405148195,286.443911156381489,286.960486256997399,287.402974077850786,287.760310973508297,287.673060178582375,284.861278350945497,281.148615243704910,1.542615522438972,1.603340632983869,1.857449832039329,1.117839619288795,1.429035647397962,1.540387357592267,1.497067765707032,1.484200806492018,1.446281051309232,1.131559198454880,1.085852241486314,1.384354530652117
Lake Hanna,100,var10@SFC,100 var10@SFC,Lake Bottom Temp,274.359885475852252,275.165860262784065,279.431751598011374,284.770663174715935,290.742209694602252,295.588090376420439,297.513117009943187,296.593106356534065,293.480180220170439,286.592529296875000,279.173495205965935,276.140203302556813,1.108346114956746,1.669317122465626,2.018909180417433,1.408047012538394,1.363815300212028,0.814032714984334,1.118764827677036,0.802545288690565,0.999102475894317,1.331105361225272,2.075549078074194,1.775467782806014
Hammertown Lake,101,var10@SFC,101 var10@SFC,Lake Bottom Temp,274.251487038352252,274.391534978693187,277.261075106534065,282.946888316761374,288.468017578125000,292.625821200284065,294.760009765625000,294.134388316761374,292.138694069602252,286.911421342329561,279.409556995738626,275.522927024147748,0.866514086332137,1.141165395545137,1.700213578243166,1.225626932117780,1.755366852384163,2.299024651199766,2.789172755879898,2.585895701148648,1.953465913890966,1.425059962715280,1.368368330915773,1.406714304768218
Atagahi,102,var10@SFC,102 var10@SFC,Lake Bottom Temp,275.346384863124058,275.594156548864646,278.780915250636326,282.987010994058778,286.639583267362184,288.402154296041715,289.144790955863868,289.432348657365139,289.387485352901251,286.970292677384862,281.243412027471493,277.383917133465104,1.103219467734684,1.256901081485436,1.379969739512112,0.678559932653289,1.335097046506745,2.098967255924494,2.546419019774017,2.449711082426352,1.988488170937730,1.134509766561405,1.180913655822800,0.987016708821229
Piney Run Lake,103,var10@SFC,103 var10@SFC,Lake Bottom Temp,274.402680112847179,273.890996189538157,275.584755689065901,279.965333890174009,283.522714984200832,284.791881778914671,285.530943302214553,285.956189296854120,286.277893383893513,285.963725498286919,281.739925628103094,276.891062223234940,0.719107290883134,0.788328558140152,1.270489681642549,1.033662614137553,1.447789546022925,1.603066440503886,1.688012225262112,1.620355217128563,1.547485508901754,1.182574281616421,0.884649478494432,1.171269874928441
Krodel Park,116,var10@SFC,116 var10@SFC,Lake Bottom Temp,274.423894708806813,274.550181995738626,277.611749822443187,283.067005504261374,287.690762606534065,290.040238813920439,290.783180930397748,291.051824396306813,290.530251242897748,287.134166370738626,280.136785333806813,275.993896484375000,0.992656299869015,1.273787239771648,1.668111427027740,1.237857276108733,2.315560677986574,3.213535906744724,3.527129542010627,3.371063526581721,2.692753036109827,1.385222262204815,1.327131734653869,1.424328268176932
acworth lake,117,var10@SFC,117 var10@SFC,Lake Bottom Temp,278.221968217329561,278.991455078125000,282.427223899147748,285.925714666193187,288.179354580965935,289.331609552556813,289.791969992897748,290.176913174715935,290.291481711647748,289.251309481534065,284.123646129261374,280.362681995738626,1.883931986802271,1.802739208270939,1.568007363980486,1.120286996670898,1.070742430388438,1.436545681309308,1.434018595204627,1.396658596698527,1.155449257032891,1.102553606221879,1.367251182613298,1.183945644948666
Beaver Pond,119,var10@SFC,119 var10@SFC,Lake Bottom Temp,276.465931285511374,276.428821910511374,279.186545632102252,284.047829367897748,287.003884055397748,288.077392578125000,288.580055930397748,288.967129794034065,289.230757279829561,288.288995916193187,283.220680930397748,278.852738813920439,1.352828716569633,1.743891857350897,1.972435767966361,0.833191004859828,1.780029686382603,2.140361605148146,2.098814764860630,2.020791418139170,1.863663476812293,1.090563589350531,0.948325804746194,1.259135337699249
Arrow Head Lake,136,var10@SFC,136 var10@SFC,Lake Bottom Temp,275.792413884943187,275.204656427556813,277.409423828125000,281.382257634943187,283.221080433238626,284.251842151988626,284.817183061079561,285.216330788352252,285.549205433238626,285.609752308238626,283.023504083806813,278.831298828125000,1.177477973166633,1.167814644579079,1.762272605270749,1.191694822612428,1.324939846991475,1.450724704218212,1.449910408267865,1.412401778774053,1.379708257969435,1.172986091605761,1.223648900783651,1.370779464336450
Burnsville Lake,137,var10@SFC,137 var10@SFC,Lake Bottom Temp,274.540500664480419,274.570477152547653,277.111210566103750,282.322773611955881,286.606503193696369,289.336654523279662,290.331801582193350,290.518535861050225,289.712931521220639,286.209234751048314,279.884085424988598,275.980765295473191,0.932470666083794,1.170048507180101,1.576209777860565,1.123014465511216,1.497606578134505,2.318077832241269,2.738056746864442,2.635197936341942,1.737111004877820,1.222887531557027,1.214763794315227,1.395207432538695
Suck cr,138,var10@SFC,138 var10@SFC,Lake Bottom Temp,279.558793501420439,278.696044921875000,279.944136186079561,281.371604225852252,282.276256214488626,282.983243075284065,283.451948686079561,283.840443004261374,284.157337535511374,284.424693714488626,284.078280362215935,281.830233487215935,1.215166803622851,1.296816938422950,1.413708866560526,1.096166569044800,1.043884334545875,1.111438835409702,1.113623411991483,1.082424533601499,1.060593364947162,1.055199928842885,0.764546324688498,0.756293359001631
