"lake_id","site_id","visit","air_temp","air_temp_units","ch4_diffusion","ch4_diffusion_units","ch4flag","ch4_r2","ch4_ebullition","ch4_ebullition_units","ch4_total","ch4_total_units","ch4_deployment_length","ch4_deployment_length_units","co2_diffusion","co2_diffusion_units","co2flag","co2_r2","co2_ebullition","co2_ebullition_units","co2_total","co2_total_units","co2_deployment_length","co2_deployment_length_units","trap_deply_date_time","trap_deply_date_time_units","chamb_deply_date_time","chamb_deply_date_time_units","precipitation","precipitation_units","wind_speed","wind_speed_units","k_co2_600","k_ch4_600","k_co2_600_units","k_ch4_600_units"
1012,"14",1,NA,NA,NA,"mg CH4 m-2 d-1",NA,NA,1.040418,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,NA,NA,"mg CO2 m-2 d-1",NA,NA,2.9974,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",NA,NA,"2016-06-02 15:41:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
1012,"38",1,NA,NA,NA,"mg CH4 m-2 d-1",NA,NA,151.174598,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,NA,NA,"mg CO2 m-2 d-1",NA,NA,8.0147,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",NA,NA,"2016-06-02 12:30:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
1012,"41",1,NA,NA,NA,"mg CH4 m-2 d-1",NA,NA,1.032045,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,NA,NA,"mg CO2 m-2 d-1",NA,NA,0.081,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",NA,NA,"2016-06-02 12:13:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
1013,"1",1,24.8173357142857,"c",19.21,"mg CH4 m-2 d-1",NA,0.999565625796274,113.463601,"mg CH4 m-2 d-1",132.67635,"mg CH4 m-2 d-1",40,"seconds",-847.92,"mg CO2 m-2 d-1",NA,0.987163285749754,0.5715,"mg CO2 m-2 d-1",-847.3513,"mg CO2 m-2 d-1",150,"seconds","2016-06-08 15:50:00","UTC",2016-06-08 15:50:00,"UTC",2.936e-06,"m",6.03,"m s-1",NA,NA,NA,NA
1013,"2",1,25.4936093023256,"c",20.83,"mg CH4 m-2 d-1",NA,0.9615132557942,42.429739,"mg CH4 m-2 d-1",63.25984,"mg CH4 m-2 d-1",300,"seconds",1979.03,"mg CO2 m-2 d-1",NA,0.975632186853477,0.9718,"mg CO2 m-2 d-1",1980.0004,"mg CO2 m-2 d-1",300,"seconds","2016-06-08 17:04:00","UTC",2016-06-08 17:07:00,"UTC",2.936e-06,"m",5.74,"m s-1",NA,NA,NA,NA
1013,"3",1,25.038306122449,"c",16.31,"mg CH4 m-2 d-1",NA,0.993892322800343,6.550144,"mg CH4 m-2 d-1",22.85858,"mg CH4 m-2 d-1",240,"seconds",3547.85,"mg CO2 m-2 d-1",NA,0.995778086658013,0.0773,"mg CO2 m-2 d-1",3547.9273,"mg CO2 m-2 d-1",240,"seconds","2016-06-08 16:35:00","UTC",2016-06-08 16:35:00,"UTC",2.936e-06,"m",5.74,"m s-1",NA,NA,NA,NA
1013,"4",1,25.7378868686869,"c",23,"mg CH4 m-2 d-1",NA,0.988420896456465,27.118337,"mg CH4 m-2 d-1",50.1232,"mg CH4 m-2 d-1",160,"seconds",450.71,"mg CO2 m-2 d-1",NA,0.920870515540457,0.126,"mg CO2 m-2 d-1",450.8377,"mg CO2 m-2 d-1",180,"seconds","2016-06-08 17:19:00","UTC",2016-06-08 17:19:00,"UTC",2.936e-06,"m",5.74,"m s-1",NA,NA,NA,NA
1013,"5",1,24.7925626262626,"c",58.03,"mg CH4 m-2 d-1",NA,0.997775196575129,68.422965,"mg CH4 m-2 d-1",126.45508,"mg CH4 m-2 d-1",180,"seconds",1202.17,"mg CO2 m-2 d-1",NA,0.99587116818947,0.7949,"mg CO2 m-2 d-1",1202.9638,"mg CO2 m-2 d-1",225,"seconds","2016-06-08 15:40:00","UTC",2016-06-08 15:40:00,"UTC",2.936e-06,"m",6.03,"m s-1",NA,NA,NA,NA
1013,"6",1,25.1826959183673,"c",10.29,"mg CH4 m-2 d-1",NA,0.988006357074542,0.295189,"mg CH4 m-2 d-1",10.58044,"mg CH4 m-2 d-1",180,"seconds",1998.51,"mg CO2 m-2 d-1",NA,0.97228415880901,5.2843,"mg CO2 m-2 d-1",2003.7977,"mg CO2 m-2 d-1",180,"seconds","2016-06-08 16:50:00","UTC",2016-06-08 16:49:00,"UTC",2.936e-06,"m",5.74,"m s-1",NA,NA,NA,NA
1013,"7",1,24.7592683673469,"c",36.62,"mg CH4 m-2 d-1",NA,0.991536640828645,NA,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",240,"seconds",1012.24,"mg CO2 m-2 d-1",NA,0.991955583975037,NA,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",240,"seconds","2016-06-08 16:09:00","UTC",2016-06-08 16:11:00,"UTC",2.936e-06,"m",6.03,"m s-1",NA,NA,NA,NA
1013,"8",1,25.8459311111111,"c",NA,"mg CH4 m-2 d-1",NA,NA,34.780216,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",877.89,"mg CO2 m-2 d-1",NA,0.96942858157327,0.3042,"mg CO2 m-2 d-1",878.1899,"mg CO2 m-2 d-1",480,"seconds","2016-06-08 17:34:00","UTC",2016-06-08 17:46:00,"UTC",2.936e-06,"m",5.89,"m s-1",NA,NA,NA,NA
1013,"29",1,24.4007111111111,"c",25.82,"mg CH4 m-2 d-1",NA,0.993547901126436,127.542351,"mg CH4 m-2 d-1",153.36508,"mg CH4 m-2 d-1",210,"seconds",393.35,"mg CO2 m-2 d-1",NA,0.969307709486736,2.1048,"mg CO2 m-2 d-1",395.4525,"mg CO2 m-2 d-1",240,"seconds","2016-06-08 15:10:00","UTC",2016-06-08 15:16:00,"UTC",2.936e-06,"m",6,"m s-1",NA,NA,NA,NA
1013,"30",1,23.1922989130435,"c",32.35,"mg CH4 m-2 d-1",NA,0.995642001294911,0,"mg CH4 m-2 d-1",32.34546,"mg CH4 m-2 d-1",210,"seconds",-446,"mg CO2 m-2 d-1",NA,0.98823089784318,0,"mg CO2 m-2 d-1",-446.0044,"mg CO2 m-2 d-1",300,"seconds","2016-06-08 13:37:00","UTC",2016-06-08 13:41:00,"UTC",2.578e-06,"m",5.77,"m s-1",NA,NA,NA,NA
1013,"31",1,23.9048283018868,"c",92.64,"mg CH4 m-2 d-1",NA,0.999438631247185,304.836868,"mg CH4 m-2 d-1",397.47204,"mg CH4 m-2 d-1",150,"seconds",655.48,"mg CO2 m-2 d-1",NA,0.989967523513942,2.4143,"mg CO2 m-2 d-1",657.897,"mg CO2 m-2 d-1",150,"seconds","2016-06-08 14:44:00","UTC",2016-06-08 14:46:00,"UTC",2.936e-06,"m",6,"m s-1",NA,NA,NA,NA
1013,"32",1,23.5037448275862,"c",67.07,"mg CH4 m-2 d-1",NA,0.987433308408632,3.125992,"mg CH4 m-2 d-1",70.19852,"mg CH4 m-2 d-1",60,"seconds",-707.93,"mg CO2 m-2 d-1",NA,0.956317291334454,0.0369,"mg CO2 m-2 d-1",-707.8895,"mg CO2 m-2 d-1",60,"seconds","2016-06-08 14:04:00","UTC",2016-06-08 14:04:00,"UTC",2.578e-06,"m",5.77,"m s-1",NA,NA,NA,NA
1013,"33",1,23.9455322222222,"c",46.2,"mg CH4 m-2 d-1",NA,0.991816453033666,96.223185,"mg CH4 m-2 d-1",142.42015,"mg CH4 m-2 d-1",240,"seconds",1841.66,"mg CO2 m-2 d-1",NA,0.992578350627815,1.0637,"mg CO2 m-2 d-1",1842.7207,"mg CO2 m-2 d-1",240,"seconds","2016-06-08 15:02:00","UTC",2016-06-08 15:02:00,"UTC",2.936e-06,"m",6,"m s-1",NA,NA,NA,NA
1013,"34",1,24.6889826530612,"c",32.88,"mg CH4 m-2 d-1",NA,0.953670045619277,0,"mg CH4 m-2 d-1",32.88289,"mg CH4 m-2 d-1",240,"seconds",1198.94,"mg CO2 m-2 d-1",NA,0.978566922320068,0,"mg CO2 m-2 d-1",1198.9435,"mg CO2 m-2 d-1",240,"seconds","2016-06-08 15:27:00","UTC",2016-06-08 15:28:00,"UTC",2.936e-06,"m",6,"m s-1",NA,NA,NA,NA
1013,"35",1,23.8511070707071,"c",74.45,"mg CH4 m-2 d-1",NA,0.997374735511564,503.915733,"mg CH4 m-2 d-1",578.36341,"mg CH4 m-2 d-1",150,"seconds",1744.95,"mg CO2 m-2 d-1",NA,0.978211143497663,6.1898,"mg CO2 m-2 d-1",1751.1394,"mg CO2 m-2 d-1",180,"seconds","2016-06-08 14:34:00","UTC",2016-06-08 14:34:00,"UTC",2.936e-06,"m",6,"m s-1",NA,NA,NA,NA
1014,"1",1,27.4028013513513,"c",8.4,"mg CH4 m-2 d-1",NA,0.994679955822668,673.103402,"mg CH4 m-2 d-1",681.50183,"mg CH4 m-2 d-1",240,"seconds",-997.86,"mg CO2 m-2 d-1",NA,0.98679434404873,2.6368,"mg CO2 m-2 d-1",-995.2269,"mg CO2 m-2 d-1",240,"seconds","2016-09-14 13:15:00","UTC",2016-09-14 13:20:00,"UTC",0,"m",0.4,"m s-1",NA,NA,NA,NA
1014,"2",1,31.6471848837209,"c",18.51,"mg CH4 m-2 d-1",NA,0.990251923286297,472.291086,"mg CH4 m-2 d-1",490.79868,"mg CH4 m-2 d-1",50,"seconds",-1971.51,"mg CO2 m-2 d-1",NA,0.997879511127591,2.8046,"mg CO2 m-2 d-1",-1968.7012,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 13:55:00","UTC",2016-09-14 14:13:00,"UTC",0,"m",0.37,"m s-1",NA,NA,NA,NA
1014,"3",1,32.0027860465116,"c",97.34,"mg CH4 m-2 d-1",NA,0.996178987230187,276.821279,"mg CH4 m-2 d-1",374.16064,"mg CH4 m-2 d-1",60,"seconds",-3205.61,"mg CO2 m-2 d-1",NA,0.998197841346499,1.9843,"mg CO2 m-2 d-1",-3203.6247,"mg CO2 m-2 d-1",240,"seconds","2016-09-14 15:01:00","UTC",2016-09-14 15:07:00,"UTC",0,"m",0.33,"m s-1",NA,NA,NA,NA
1014,"4",1,31.6558651162791,"c",23.46,"mg CH4 m-2 d-1",NA,0.989643700352467,107.917811,"mg CH4 m-2 d-1",131.38183,"mg CH4 m-2 d-1",300,"seconds",-1838.85,"mg CO2 m-2 d-1",NA,0.98084353698721,0.6373,"mg CO2 m-2 d-1",-1838.2159,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 14:30:00","UTC",2016-09-14 14:39:00,"UTC",0,"m",0.33,"m s-1",NA,NA,NA,NA
1014,"5",1,30.9199953488372,"c",NA,"mg CH4 m-2 d-1",NA,NA,653.160701,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",-2142.23,"mg CO2 m-2 d-1",NA,0.998142660091632,2.6535,"mg CO2 m-2 d-1",-2139.581,"mg CO2 m-2 d-1",290,"seconds","2016-09-14 13:32:00","UTC",2016-09-14 13:36:00,"UTC",0,"m",0.37,"m s-1",NA,NA,NA,NA
1014,"6",1,31.5762979591837,"c",3.8,"mg CH4 m-2 d-1",NA,0.996095610561961,0,"mg CH4 m-2 d-1",3.79615,"mg CH4 m-2 d-1",300,"seconds",-432.05,"mg CO2 m-2 d-1",NA,0.993980665614355,0,"mg CO2 m-2 d-1",-432.0534,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 13:44:00","UTC",2016-09-14 13:49:00,"UTC",0,"m",0.37,"m s-1",NA,NA,NA,NA
1014,"7",1,31.7820765306122,"c",9.66,"mg CH4 m-2 d-1",NA,0.992221733294026,9.76886,"mg CH4 m-2 d-1",19.42816,"mg CH4 m-2 d-1",110,"seconds",-754.47,"mg CO2 m-2 d-1",NA,0.9668528579019,0.2116,"mg CO2 m-2 d-1",-754.258,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 14:45:00","UTC",2016-09-14 14:51:00,"UTC",0,"m",0.33,"m s-1",NA,NA,NA,NA
1014,"8",1,31.6815895348837,"c",74.51,"mg CH4 m-2 d-1",NA,0.99479492196713,579.311315,"mg CH4 m-2 d-1",653.81841,"mg CH4 m-2 d-1",50,"seconds",-1755.8,"mg CO2 m-2 d-1",NA,0.997152345925966,6.5112,"mg CO2 m-2 d-1",-1749.2889,"mg CO2 m-2 d-1",240,"seconds","2016-09-14 14:20:00","UTC",2016-09-14 14:25:00,"UTC",0,"m",0.37,"m s-1",NA,NA,NA,NA
1014,"19",1,25.3035081632653,"c",16.87,"mg CH4 m-2 d-1",NA,0.995737450316122,49.7466,"mg CH4 m-2 d-1",66.61233,"mg CH4 m-2 d-1",90,"seconds",-820.69,"mg CO2 m-2 d-1",NA,0.972292726111774,1.1371,"mg CO2 m-2 d-1",-819.5506,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 12:40:00","UTC",2016-09-14 12:45:00,"UTC",0,"m",0.4,"m s-1",NA,NA,NA,NA
1014,"20",1,31.9635453488372,"c",161.23,"mg CH4 m-2 d-1",NA,0.926722528254534,250.059493,"mg CH4 m-2 d-1",411.29178,"mg CH4 m-2 d-1",30,"seconds",-1572.81,"mg CO2 m-2 d-1",NA,0.996703457810022,3.2816,"mg CO2 m-2 d-1",-1569.5317,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 15:12:00","UTC",2016-09-14 15:17:00,"UTC",0,"m",0.33,"m s-1",NA,NA,NA,NA
1014,"22",1,30.7505581395349,"c",109.6,"mg CH4 m-2 d-1",NA,0.98128972303354,64.339236,"mg CH4 m-2 d-1",173.93782,"mg CH4 m-2 d-1",170,"seconds",4278.57,"mg CO2 m-2 d-1",NA,0.997191709233899,1.313,"mg CO2 m-2 d-1",4279.8865,"mg CO2 m-2 d-1",180,"seconds","2016-09-14 16:05:00","UTC",2016-09-14 16:18:00,"UTC",0,"m",0.63,"m s-1",NA,NA,NA,NA
1014,"23",1,29.4131190909091,"c",NA,"mg CH4 m-2 d-1",NA,NA,1.937226,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",-1732.94,"mg CO2 m-2 d-1",NA,0.995091155250457,0.0371,"mg CO2 m-2 d-1",-1732.8989,"mg CO2 m-2 d-1",360,"seconds","2016-09-14 12:57:00","UTC",2016-09-14 13:02:00,"UTC",0,"m",0.4,"m s-1",NA,NA,NA,NA
1014,"24",1,31.4298918604651,"c",55.35,"mg CH4 m-2 d-1",NA,0.973415323365995,156.760746,"mg CH4 m-2 d-1",212.11141,"mg CH4 m-2 d-1",120,"seconds",-1509.45,"mg CO2 m-2 d-1",NA,0.991000158632206,3.0626,"mg CO2 m-2 d-1",-1506.3899,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 15:38:00","UTC",2016-09-14 15:42:00,"UTC",0,"m",0.63,"m s-1",NA,NA,NA,NA
1014,"25",1,31.7955346938776,"c",NA,"mg CH4 m-2 d-1",NA,NA,909.249039,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",-746.75,"mg CO2 m-2 d-1",NA,0.985109812466691,83.0462,"mg CO2 m-2 d-1",-663.7079,"mg CO2 m-2 d-1",300,"seconds","2016-09-14 15:23:00","UTC",2016-09-14 15:27:00,"UTC",0,"m",0.33,"m s-1",NA,NA,NA,NA
1014,"27",1,30.2614348837209,"c",26.97,"mg CH4 m-2 d-1",NA,0.996102406313779,150.455837,"mg CH4 m-2 d-1",177.42876,"mg CH4 m-2 d-1",60,"seconds",-1324.45,"mg CO2 m-2 d-1",NA,0.998492195958095,1.9228,"mg CO2 m-2 d-1",-1322.5232,"mg CO2 m-2 d-1",240,"seconds","2016-09-14 16:47:00","UTC",2016-09-14 16:53:00,"UTC",0,"m",1.33,"m s-1",NA,NA,NA,NA
1015,"2",1,33.1451720930233,"c",60.41,"mg CH4 m-2 d-1",NA,0.996722253436977,42.061134,"mg CH4 m-2 d-1",102.47123,"mg CH4 m-2 d-1",300,"seconds",-1686.68,"mg CO2 m-2 d-1",NA,0.998046219144049,0.42,"mg CO2 m-2 d-1",-1686.2615,"mg CO2 m-2 d-1",300,"seconds","2016-06-20 14:11:00","UTC",2016-06-20 14:14:00,"UTC",8.2195e-05,"m",2.4,"m s-1",NA,NA,NA,NA
1015,"3",1,32.5571964705882,"c",58.23,"mg CH4 m-2 d-1",NA,0.990082039719968,42.267576,"mg CH4 m-2 d-1",100.49726,"mg CH4 m-2 d-1",220,"seconds",-1144.44,"mg CO2 m-2 d-1",NA,0.996617101688159,1.2976,"mg CO2 m-2 d-1",-1143.142,"mg CO2 m-2 d-1",240,"seconds","2016-06-20 13:46:00","UTC",2016-06-20 13:48:00,"UTC",8.2195e-05,"m",2.4,"m s-1",NA,NA,NA,NA
1015,"4",1,34.4535353535354,"c",60.9,"mg CH4 m-2 d-1",NA,0.994236690088939,59.532905,"mg CH4 m-2 d-1",120.42796,"mg CH4 m-2 d-1",300,"seconds",-2531.69,"mg CO2 m-2 d-1",NA,0.995551518555258,0.1208,"mg CO2 m-2 d-1",-2531.5689,"mg CO2 m-2 d-1",360,"seconds","2016-06-20 16:24:00","UTC",2016-06-20 16:26:00,"UTC",0.000291675,"m",3.58,"m s-1",NA,NA,NA,NA
1015,"6",1,33.7377755813953,"c",86.95,"mg CH4 m-2 d-1",NA,0.983851687145365,37.693751,"mg CH4 m-2 d-1",124.64678,"mg CH4 m-2 d-1",240,"seconds",-2394.97,"mg CO2 m-2 d-1",NA,0.989728328266684,0.1607,"mg CO2 m-2 d-1",-2394.8086,"mg CO2 m-2 d-1",240,"seconds","2016-06-20 15:05:00","UTC",2016-06-20 15:08:00,"UTC",0.000144079,"m",3.02,"m s-1",NA,NA,NA,NA
1015,"7",1,29.6301709302326,"c",27.09,"mg CH4 m-2 d-1",NA,0.993730822119258,73.403615,"mg CH4 m-2 d-1",100.49598,"mg CH4 m-2 d-1",120,"seconds",-1245.86,"mg CO2 m-2 d-1",NA,0.999203417057399,1.2801,"mg CO2 m-2 d-1",-1244.5775,"mg CO2 m-2 d-1",270,"seconds","2016-06-20 13:02:00","UTC",2016-06-20 13:06:00,"UTC",8.2195e-05,"m",1.99,"m s-1",NA,NA,NA,NA
1015,"8",1,33.9019674418605,"c",64.06,"mg CH4 m-2 d-1",NA,0.998060179158336,6.816018,"mg CH4 m-2 d-1",70.87603,"mg CH4 m-2 d-1",240,"seconds",-2080.67,"mg CO2 m-2 d-1",NA,0.99896978922905,0.0761,"mg CO2 m-2 d-1",-2080.5955,"mg CO2 m-2 d-1",240,"seconds","2016-06-20 15:31:00","UTC",2016-06-20 15:32:00,"UTC",0.000291675,"m",3.58,"m s-1",NA,NA,NA,NA
1015,"10",1,33.7064058139535,"c",88.71,"mg CH4 m-2 d-1",NA,0.994192518026559,0,"mg CH4 m-2 d-1",88.70564,"mg CH4 m-2 d-1",240,"seconds",-2929.22,"mg CO2 m-2 d-1",NA,0.996382895715558,0,"mg CO2 m-2 d-1",-2929.2187,"mg CO2 m-2 d-1",240,"seconds","2016-06-20 14:54:00","UTC",2016-06-20 14:56:00,"UTC",0.000144079,"m",3.02,"m s-1",NA,NA,NA,NA
1015,"11",1,34.6406976744186,"c",23.73,"mg CH4 m-2 d-1",NA,0.98443301543429,324.168937,"mg CH4 m-2 d-1",347.89652,"mg CH4 m-2 d-1",270,"seconds",-1414.82,"mg CO2 m-2 d-1",NA,0.996160435426914,7.4913,"mg CO2 m-2 d-1",-1407.3276,"mg CO2 m-2 d-1",270,"seconds","2016-06-20 16:55:00","UTC",2016-06-20 16:58:00,"UTC",0.000383392,"m",3.47,"m s-1",NA,NA,NA,NA
1015,"13",1,33.9111372093023,"c",103.59,"mg CH4 m-2 d-1",NA,0.985866096108483,5.228761,"mg CH4 m-2 d-1",108.81735,"mg CH4 m-2 d-1",300,"seconds",-3148.32,"mg CO2 m-2 d-1",NA,0.993997604381982,0.0584,"mg CO2 m-2 d-1",-3148.2611,"mg CO2 m-2 d-1",300,"seconds","2016-06-20 15:39:00","UTC",2016-06-20 15:42:00,"UTC",0.000291675,"m",3.58,"m s-1",NA,NA,NA,NA
1015,"14",1,33.465823255814,"c",90.41,"mg CH4 m-2 d-1",NA,0.997404906616345,6.7082,"mg CH4 m-2 d-1",97.1135,"mg CH4 m-2 d-1",300,"seconds",-2697.68,"mg CO2 m-2 d-1",NA,0.997260407580649,0.0749,"mg CO2 m-2 d-1",-2697.6002,"mg CO2 m-2 d-1",300,"seconds","2016-06-20 14:24:00","UTC",2016-06-20 14:28:00,"UTC",8.2195e-05,"m",2.4,"m s-1",NA,NA,NA,NA
1015,"15",1,34.715306122449,"c",66.31,"mg CH4 m-2 d-1",NA,0.999312071570194,1.826596,"mg CH4 m-2 d-1",68.1374,"mg CH4 m-2 d-1",210,"seconds",-2686.48,"mg CO2 m-2 d-1",NA,0.996228572612742,0.0204,"mg CO2 m-2 d-1",-2686.4557,"mg CO2 m-2 d-1",210,"seconds","2016-06-20 17:20:00","UTC",2016-06-20 17:20:00,"UTC",0.000368103,"m",3.65,"m s-1",NA,NA,NA,NA
1015,"16",1,34.0554054054054,"c",57.17,"mg CH4 m-2 d-1",NA,0.997501680381566,57.117507,"mg CH4 m-2 d-1",114.2879,"mg CH4 m-2 d-1",240,"seconds",-2171.63,"mg CO2 m-2 d-1",NA,0.989408328131656,0.0935,"mg CO2 m-2 d-1",-2171.5383,"mg CO2 m-2 d-1",240,"seconds","2016-06-20 16:08:00","UTC",2016-06-20 16:14:00,"UTC",0.000291675,"m",3.58,"m s-1",NA,NA,NA,NA
1015,"18",1,34.4593023255814,"c",50.78,"mg CH4 m-2 d-1",NA,0.998345809424233,142.947523,"mg CH4 m-2 d-1",193.73119,"mg CH4 m-2 d-1",300,"seconds",-2744.84,"mg CO2 m-2 d-1",NA,0.998017550147615,1.1934,"mg CO2 m-2 d-1",-2743.643,"mg CO2 m-2 d-1",300,"seconds","2016-06-20 16:38:00","UTC",2016-06-20 16:41:00,"UTC",0.000383392,"m",3.47,"m s-1",NA,NA,NA,NA
1015,"19",1,33.628526744186,"c",82.17,"mg CH4 m-2 d-1",NA,0.986956606980374,20.203648,"mg CH4 m-2 d-1",102.37623,"mg CH4 m-2 d-1",240,"seconds",-1988.38,"mg CO2 m-2 d-1",NA,0.994109167688341,0.1232,"mg CO2 m-2 d-1",-1988.2551,"mg CO2 m-2 d-1",300,"seconds","2016-06-20 14:43:00","UTC",2016-06-20 14:47:00,"UTC",0.000144079,"m",3.02,"m s-1",NA,NA,NA,NA
1015,"20",1,33.8876372093023,"c",100.63,"mg CH4 m-2 d-1",NA,0.978654313094905,12.628637,"mg CH4 m-2 d-1",113.25399,"mg CH4 m-2 d-1",240,"seconds",-2936.92,"mg CO2 m-2 d-1",NA,0.989994816598756,0.141,"mg CO2 m-2 d-1",-2936.7808,"mg CO2 m-2 d-1",240,"seconds","2016-06-20 15:55:00","UTC",2016-06-20 15:54:00,"UTC",0.000291675,"m",3.58,"m s-1",NA,NA,NA,NA
1016,"1",1,30.6014626262626,"c",21.9,"mg CH4 m-2 d-1",NA,0.996849164461983,0,"mg CH4 m-2 d-1",21.89902,"mg CH4 m-2 d-1",240,"seconds",1102.11,"mg CO2 m-2 d-1",NA,0.994760205826705,0,"mg CO2 m-2 d-1",1102.1149,"mg CO2 m-2 d-1",180,"seconds","2016-06-13 15:54:00","UTC",2016-06-13 15:55:00,"UTC",4.26e-07,"m",1.27,"m s-1",NA,NA,NA,NA
1016,"2",1,30.2271626262626,"c",60.32,"mg CH4 m-2 d-1",NA,0.998460574652321,178.567638,"mg CH4 m-2 d-1",238.88406,"mg CH4 m-2 d-1",100,"seconds",763.42,"mg CO2 m-2 d-1",NA,0.977948408514969,0.8966,"mg CO2 m-2 d-1",764.3152,"mg CO2 m-2 d-1",180,"seconds","2016-06-13 15:35:00","UTC",2016-06-13 15:37:00,"UTC",4.26e-07,"m",1.27,"m s-1",NA,NA,NA,NA
1016,"3",1,29.1056190909091,"c",36.23,"mg CH4 m-2 d-1",NA,0.985996274206761,0,"mg CH4 m-2 d-1",36.23296,"mg CH4 m-2 d-1",240,"seconds",803.23,"mg CO2 m-2 d-1",NA,0.995248162063833,0,"mg CO2 m-2 d-1",803.2267,"mg CO2 m-2 d-1",210,"seconds","2016-06-13 15:00:00","UTC",2016-06-13 15:00:00,"UTC",4.26e-07,"m",1.57,"m s-1",NA,NA,NA,NA
1016,"4",1,27.6378265306122,"c",313.57,"mg CH4 m-2 d-1",NA,0.998459693948534,1497.414711,"mg CH4 m-2 d-1",1810.98712,"mg CH4 m-2 d-1",50,"seconds",1175.22,"mg CO2 m-2 d-1",NA,0.996987224132597,69.7061,"mg CO2 m-2 d-1",1244.931,"mg CO2 m-2 d-1",240,"seconds","2016-06-13 13:20:00","UTC",2016-06-13 13:23:00,"UTC",4.26e-07,"m",1.97,"m s-1",NA,NA,NA,NA
1016,"5",1,28.6898673469388,"c",144.46,"mg CH4 m-2 d-1",NA,0.999079840844783,134.612412,"mg CH4 m-2 d-1",279.07185,"mg CH4 m-2 d-1",60,"seconds",1761.07,"mg CO2 m-2 d-1",NA,0.998924318046069,2.1144,"mg CO2 m-2 d-1",1763.1868,"mg CO2 m-2 d-1",180,"seconds","2016-06-13 14:31:00","UTC",2016-06-13 14:31:00,"UTC",4.26e-07,"m",1.57,"m s-1",NA,NA,NA,NA
1016,"6",1,29.9865504504505,"c",148.12,"mg CH4 m-2 d-1",NA,0.979104705302988,39.39345,"mg CH4 m-2 d-1",187.50873,"mg CH4 m-2 d-1",240,"seconds",1201.35,"mg CO2 m-2 d-1",NA,0.984748226193306,0.3333,"mg CO2 m-2 d-1",1201.6839,"mg CO2 m-2 d-1",300,"seconds","2016-06-13 15:25:00","UTC",2016-06-13 15:26:00,"UTC",4.26e-07,"m",1.57,"m s-1",NA,NA,NA,NA
1016,"7",1,27.9836048076923,"c",39.15,"mg CH4 m-2 d-1",NA,0.997654180475094,32.56599,"mg CH4 m-2 d-1",71.71966,"mg CH4 m-2 d-1",270,"seconds",673.97,"mg CO2 m-2 d-1",NA,0.996300674242642,0.9645,"mg CO2 m-2 d-1",674.934,"mg CO2 m-2 d-1",180,"seconds","2016-06-13 13:51:00","UTC",2016-06-13 13:51:00,"UTC",4.26e-07,"m",1.61,"m s-1",NA,NA,NA,NA
1016,"8",1,27.1888787878788,"c",43.28,"mg CH4 m-2 d-1",NA,0.988555096599943,397.058735,"mg CH4 m-2 d-1",440.34183,"mg CH4 m-2 d-1",210,"seconds",1345.07,"mg CO2 m-2 d-1",NA,0.997801571061416,23.7481,"mg CO2 m-2 d-1",1368.8163,"mg CO2 m-2 d-1",210,"seconds","2016-06-13 12:50:00","UTC",2016-06-13 12:55:00,"UTC",4.26e-07,"m",1.97,"m s-1",NA,NA,NA,NA
1016,"9",1,28.4856696969697,"c",157.66,"mg CH4 m-2 d-1",NA,0.988021725317515,19.681074,"mg CH4 m-2 d-1",177.34234,"mg CH4 m-2 d-1",180,"seconds",1268.9,"mg CO2 m-2 d-1",NA,0.995253352215962,0.8108,"mg CO2 m-2 d-1",1269.7107,"mg CO2 m-2 d-1",150,"seconds","2016-06-13 14:20:00","UTC",2016-06-13 14:20:00,"UTC",4.26e-07,"m",1.61,"m s-1",NA,NA,NA,NA
